UID,Tag,day_x,mode,os,version,device1_x,device2_x,device_code1_x,device_code2_x,device_code3_x,mac1_x,mac2,ip1_x,ip2,wifi,geo_code_x,ip1_sub_x,ip2_sub,success,day_y,channel,amt_src1,merchant,code1,code2,trans_type1,acc_id1,device_code1_y,device_code2_y,device_code3_y,device1_y,device2_y,mac1_y,ip1_y,amt_src2,acc_id2,acc_id3,geo_code_y,trans_type2,market_code,market_type,ip1_sub_y,trans_amt,bal
16645,0,32.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,4.0,0.0,31.0,12.0,2.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,1390509.0,1200.0
16646,1,6.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1595.0,100.0
16647,0,19.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,1.0,18.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,17152.0,1110.0
16648,0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1459.0,100.0
16649,0,56.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,8.0,1.0,56.0,38.0,2.0,5.0,6.0,0.0,0.0,3.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,7.0,0.0,0.0,1.0,1.0,4.0,2.0,7.0,551697.0,21498.0
16650,0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,7.0,9.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,0.0,3.0,3.0,4.0,6.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,6.0,24001.0,900.0
16651,0,19.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2818.0,100.0
16652,0,217.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,12.0,11.0,2.0,2.0,7.0,8.0,215.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,24075.0,700.0
16653,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,8553.0,400.0
16654,0,26.0,5.0,1.0,2.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,23.0,21.0,2.0,4.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,2.0,5.0,0.0,5.0,2.0,4.0,1.0,9.0,2.0,0.0,0.0,1.0,1101908.0,2100.0
16655,0,20.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,10.0,5.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,39641.0,7566.0
16656,0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,13.0,2.0,4.0,4.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,18967.0,6440.0
16657,0,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2201.0,300.0
16658,0,21.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,14.0,12.0,2.0,5.0,5.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,2.0,3.0,3.0,8.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,7.0,66557.0,30473.0
16659,0,46.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
16660,0,69.0,11.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,6.0,1.0,1.0,2.0,6.0,1.0,38.0,29.0,2.0,5.0,5.0,0.0,1.0,3.0,8.0,2.0,1.0,0.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,6.0,491372.0,37682.0
16661,0,19.0,7.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,19.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,54564.0,200.0
16662,0,125.0,7.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,7.0,0.0,3.0,1.0,6.0,0.0,123.0,39.0,2.0,3.0,5.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,3.0,4.0,4.0,11.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,8.0,2351519.0,3900.0
16663,0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,742.0,200.0
16664,0,75.0,9.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,54.0,7.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,23007.0,76386.0
16665,0,32.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,4.0,3.0,29.0,6.0,2.0,4.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,9460.0,2182.0
16666,0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5636.0,200.0
16667,0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5736.0,300.0
16668,0,13.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,13.0,14.0,1.0,4.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,5.0,0.0,0.0,3.0,1.0,2.0,1.0,7.0,39452.0,1400.0
16669,0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,915.0,100.0
16670,1,9.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6279.0,4921.0
16671,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6895.0,100.0
16672,0,26.0,8.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,15.0,9.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,137897.0,900.0
16673,0,20.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,13.0,12.0,2.0,4.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,7.0,751411.0,345810.0
16674,0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,10.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,14190.0,600.0
16675,0,20.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,20.0,10.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,29131.0,1000.0
16676,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5264.0,100.0
16677,1,6.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1323.0,100.0
16678,1,13.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,11.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,17252.0,32475.0
16679,0,25.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,4.0,0.0,23.0,10.0,2.0,5.0,5.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,118700.0,163492.0
16680,0,19.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,10927.0,600.0
16681,0,60.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,13.0,0.0,0.0,4.0,13.0,0.0,58.0,52.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,3.0,0.0,0.0,5.0,2.0,3.0,2.0,22.0,123420.0,5200.0
16682,0,18.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,8.0,5.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,24582.0,500.0
16683,0,54.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,35.0,15.0,2.0,6.0,4.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,38794.0,2890.0
16684,1,39.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,6.0,2.0,10.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
16685,0,53.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,51.0,13.0,2.0,5.0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,28554.0,6780.0
16686,0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,54465.0,100.0
16687,0,54.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,11.0,0.0,2.0,1.0,11.0,0.0,52.0,10.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,8.0,77104.0,1000.0
16688,0,11.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,5.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,175827.0,500.0
16689,0,37.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,24.0,5.0,2.0,4.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,18836.0,1470.0
16690,0,102.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,8.0,6.0,2.0,1.0,8.0,6.0,91.0,13.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,7.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,29907.0,563564.0
16691,0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,14.0,12.0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,37892.0,1200.0
16692,0,15.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,13.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,36796.0,400.0
16693,0,56.0,14.0,3.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,45.0,5.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,11580.0,500.0
16694,0,27.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,21.0,7.0,2.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,62975.0,4459.0
16695,0,36.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0,2.0,1.0,6.0,0.0,34.0,18.0,2.0,7.0,6.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,161563.0,149884.0
16696,0,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,4377.0,300.0
16697,0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,4.0,0.0,10.0,10.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,15949.0,1000.0
16698,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
16699,0,43.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,7.0,0.0,2.0,3.0,7.0,0.0,43.0,20.0,2.0,6.0,3.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,69191.0,15568.0
16700,0,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,25233.0,500.0
16701,0,33.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,8.0,1.0,30.0,35.0,2.0,2.0,27.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,4.0,12795780.0,22598555.0
16702,0,61.0,12.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,4.0,2.0,2.0,6.0,4.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,
16703,0,12.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,12.0,13.0,2.0,4.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,36634.0,104619.0
16704,0,34.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,9.0,0.0,4.0,1.0,9.0,0.0,34.0,17.0,2.0,6.0,6.0,3.0,0.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,37354.0,9516.0
16705,0,13.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,8.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,33416.0,800.0
16706,0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9713.0,200.0
16707,0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,7329.0,400.0
16708,0,19.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,4.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,5836.0,400.0
16709,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,70603.0,208.0
16710,0,12.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,12.0,5.0,2.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,13550.0,500.0
16711,0,247.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,32.0,0.0,3.0,3.0,22.0,0.0,240.0,86.0,2.0,4.0,5.0,0.0,0.0,6.0,4.0,3.0,3.0,0.0,3.0,3.0,2.0,32.0,5.0,3.0,12.0,4.0,2.0,3.0,1.0,23.0,19897051.0,2378965.0
16712,0,201.0,22.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,10.0,7.0,3.0,1.0,8.0,7.0,193.0,20.0,2.0,4.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,2.0,5.0,1.0,4.0,43092.0,35022.0
16713,0,19.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,18.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,30200.0,300.0
16714,0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4049.0,100.0
16715,0,18.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,14.0,6.0,2.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,68826.0,600.0
16716,1,39.0,11.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,4.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,33.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,106956.0,400.0
16717,1,21.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,15.0,12.0,2.0,3.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,33816.0,140239.0
16718,0,26.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0,2.0,1.0,6.0,0.0,24.0,18.0,2.0,4.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0,5.0,45287.0,1800.0
16719,0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.0,100.0
16720,0,157.0,17.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,20.0,13.0,7.0,2.0,9.0,6.0,141.0,36.0,3.0,8.0,9.0,0.0,0.0,9.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,11.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,8.0,26056764.0,174277.0
16721,0,27.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,8.0,0.0,2.0,1.0,5.0,0.0,22.0,12.0,2.0,6.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,0.0,0.0,1.0,3.0,2.0,1.0,5.0,74338.0,1200.0
16722,0,13.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,5.0,0.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29828.0,200.0
16723,0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,8.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,9913.0,400.0
16724,0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3189.0,200.0
16725,1,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
